# Auto-generated by harness/gen-error-sites.py from reference/valkey/src/*.c
# DO NOT hand-edit. To refine a row, edit MSG_TO_CONSTRUCTOR in the generator.
#
# Total error sites: 641
# Columns (tab-separated):
#   file              C file
#   line              line number
#   callee            addReplyError, addReplyErrorFormat, addReplyErrorObject, etc.
#   message           extracted string-literal arg (empty if non-literal or *Object)
#   constructor       suggested RedisError constructor
#   context           full source line for the call

cluster_legacy.c	7668	addReplyError	Target node is not a master	RedisError::runtime(b"Target node is not a master")	addReplyError(c, "Target node is not a master");
cluster_legacy.c	7675	addReplyErrorFormat	I'm already the owner of hash slot %u	RedisError::runtime(b"I'm already the owner of hash slot %u")	addReplyErrorFormat(c, "I'm already the owner of hash slot %u", slot);
cluster_legacy.c	7680	addReplyErrorFormat	I don't know about node %s	RedisError::runtime(b"I don't know about node %s")	addReplyErrorFormat(c, "I don't know about node %s", (char *)objectGetVal(c->argv[4]));
cluster_legacy.c	7684	addReplyError	Target node is myself	RedisError::runtime(b"Target node is myself")	addReplyError(c, "Target node is myself");
cluster_legacy.c	7688	addReplyError	Target node is not a master	RedisError::runtime(b"Target node is not a master")	addReplyError(c, "Target node is not a master");
cluster_legacy.c	7699	addReplyErrorFormat	Unknown node %s	RedisError::runtime(b"Unknown node %s")	addReplyErrorFormat(c, "Unknown node %s", (char *)objectGetVal(c->argv[4]));
cluster_legacy.c	7703	addReplyError	Target node is not a master	RedisError::runtime(b"Target node is not a master")	addReplyError(c, "Target node is not a master");
cluster_legacy.c	7710	addReplyErrorFormat	Can't assign hashslot %d to a different node 	RedisError::runtime(b"Can't assign hashslot %d to a different node ")	addReplyErrorFormat(c,
cluster_legacy.c	7719	addReplyError	Invalid CLUSTER SETSLOT action or number of arguments. Try CLUSTER HELP	RedisError::runtime(b"Invalid CLUSTER SETSLOT action or number of arguments. Try C")	addReplyError(c, "Invalid CLUSTER SETSLOT action or number of arguments. Try CLUSTER HELP");
cluster_legacy.c	7727	addReplyError	Missing timeout value	RedisError::runtime(b"Missing timeout value")	addReplyError(c, "Missing timeout value");
cluster_legacy.c	7918	addReplyErrorFormat	Invalid base port specified: %s	RedisError::runtime(b"Invalid base port specified: %s")	addReplyErrorFormat(c, "Invalid base port specified: %s", (char *)objectGetVal(c->argv[3]));
cluster_legacy.c	7922	addReplyErrorFormat	Port number is out of range	RedisError::runtime(b"Port number is out of range")	addReplyErrorFormat(c, "Port number is out of range");
cluster_legacy.c	7928	addReplyErrorFormat	Invalid bus port specified: %s	RedisError::runtime(b"Invalid bus port specified: %s")	addReplyErrorFormat(c, "Invalid bus port specified: %s", (char *)objectGetVal(c->argv[4]));
cluster_legacy.c	7936	addReplyErrorFormat	Cluster bus port number is out of range	RedisError::runtime(b"Cluster bus port number is out of range")	addReplyErrorFormat(c, "Cluster bus port number is out of range");
cluster_legacy.c	7941	addReplyErrorFormat	Invalid node address specified: %s:%s	RedisError::runtime(b"Invalid node address specified: %s:%s")	addReplyErrorFormat(c, "Invalid node address specified: %s:%s", (char *)objectGetVal(c->argv[2]),
cluster_legacy.c	7953	addReplyError	DB must be empty to perform CLUSTER FLUSHSLOTS.	RedisError::runtime(b"DB must be empty to perform CLUSTER FLUSHSLOTS.")	addReplyError(c, "DB must be empty to perform CLUSTER FLUSHSLOTS.");
